y,ynoise
0.19593168498991187,0.15392332757204985
0.1495965338072191,0.21886081821795017
0.11699312406389623,0.02669730591554792
0.09353531355395746,0.23711852847735393
0.07633830640169766,-0.0585812242608013
0.06353296612763534,0.12100371807858976
0.05387636606399126,0.11550425907316055
0.04652285108422265,-0.10437935617840553
0.04088529525237112,-0.10857411264821545
0.03654870804904157,0.09826646813552718
0.03321511373653344,-0.017206221732111192
0.030667605485413935,0.022990785329082518
0.02874643631883466,-0.013725820100584388
0.02733282982803818,0.0836500793710238
0.026337840177736337,0.011470404761003668
0.025694575149276293,0.04980896659058101
0.02535269724611535,0.05791059056649505
0.02527449265467551,-0.15222347564202826
0.025432035820121313,-0.05924521828277764
0.025805131135332927,-0.1081145169699049
0.026379814194208106,0.014304562774990296
0.027147262387941722,-0.1143331257739645
0.028103010208490747,0.03427026445139707
0.02924639596036284,0.05064206686840769
0.030580188470761577,-0.060287497438186954
0.03211035795258148,-0.13022672633152393
0.03384596647955142,0.2981783953658382
0.0357991619662835,0.031706351237470135
0.037985266060327115,-0.042026851251098486
0.04042295161841429,-0.11049033611912636
0.04313450994267144,0.08711618246911351
0.046146212067382286,-0.03800772736561882
0.04948877241710749,0.19638935413295888
0.05319792737228154,0.16815812599413593
0.05731514594094427,-0.0019979663446283505
0.061888495123268515,-0.2311909380216309
0.0669736889868042,0.09243411273166993
0.072635358328098,-0.11741139535019185
0.07894858756034855,-0.09507597827451446
0.08600077775312631,0.3147776956473656
0.0938939103639937,0.2303569517614925
0.10274730620855442,0.12205264642446995
0.1127010000393156,0.1685046374578671
0.12391988466522552,-0.21360424802462602
0.1365988224529702,0.44920501285494363
0.1509689798830159,0.16923391497707296
0.16730571752228093,0.31025660740696326
0.18593847018581125,0.17053805736127392
0.20726318982036274,0.08154445455601358
0.23175811037398683,0.24891269145568903
0.26000384905853496,0.054063655443516934
0.29270920997648076,0.42466606729389844
0.33074454482655835,0.2429591923694983
0.375185211251267,0.42879078643155044
0.4273686414338234,0.4376607477177963
0.48896992579645804,0.568838818973895
0.5621028331707019,0.6861149754947113
0.6494561445152477,0.8000446511882713
0.7544795649717716,0.7774113898865567
0.8816400816831448,0.6527097443396174
1.0367797162350192,0.9484068539886579
1.2276212566289109,1.340477504961195
1.4644932174777097,1.482102965214719
1.7613848971103347,1.8883754781035216
2.1375073177082182,2.3735598919198555
2.619644517401468,2.698142873002315
3.245765949422013,3.4075515911258876
4.070698398869045,4.019702039308974
5.175248786215486,5.355546595006695
6.02083279129401,5.949247922497335
4.695132101879437,4.651326526543238
3.7159995013634384,3.626137288868239
2.980425586131166,3.0217367166243316
2.4194949371773746,2.396059347528396
1.9861082154583543,1.6558145884027744
1.6474758281990025,1.803381655742693
1.3804163133365326,1.1746926526976567
1.168353484283007,1.1951320599567588
0.9993755540091587,1.0556210428257828
0.8649858689189031,0.9079936082257667
0.7593358453751525,0.6770862311727761
0.6788413149552129,0.6951328204701638
0.6221832950275196,0.6996912180931425
0.5908289522103798,0.624930283300786
0.5904652848416082,0.746613131823292
0.6343355496045961,0.5052438386020477
0.751040343217969,0.7217890385983263
1.0039660249030784,0.959557045496445
1.5446698866352464,1.4787517019308478
2.7804756416519445,2.6772331463345846
2.068746978352379,1.9249629339479277
1.1716842334999986,1.1200403758156274
0.7357342410562819,0.8183810789288916
0.5005061604846319,0.5991028689023215
0.3625598930016908,0.2723359964649677
0.2759350797460724,0.24710673259925456
0.21832899915519716,0.4479563901028799
0.17811527491575244,0.389207890260541
0.14885987469104636,0.34549161032319303
0.12681615483176997,0.5414552029082568
0.10970378833266499,0.2582240308996871
0.09607980608897802,0.1975955037532628
0.08499888261189624,-0.002114111941651148
0.07582209124489737,0.2534546956001892
0.06810523227910632,-0.05368930441904331
0.06153146316182146,0.04593107147401326
0.05586944367775343,0.3119504775758629
0.050946629745483495,-0.04159100235430744
0.046631812078598935,-0.05622464045883644
0.042823440043643454,0.14001607128199006
0.03944164997432422,0.03447164914308205
0.03642271644841105,0.06983752701130402
0.033715119843924835,0.2329802826282925
0.03127671201582116,0.11458400322621719
0.029072640957765856,-0.0532578518770642
0.027073808563478314,0.17855764577169309
0.02525570854539129,0.016579659409172713
0.02359753934766201,-0.004480400728143735
0.02208151868469944,0.10261971358381378
0.020692347809868755,0.19597100618543276
0.019416788326758642,0.31826307040478946
0.018243324563606552,0.10843647232205582
0.017161891706454147,0.012306159439225986
0.016163654990371177,0.048917446481032925
0.015240828920191076,0.09706697531973345
0.014386528163167512,0.060382091542561016
0.013594643719064202,0.10383470141616497
0.01285973943048484,-0.14792708946706973
0.01217696498845259,-0.014495173075813309
0.011541982414379433,0.14569622102720117
0.010950903629996307,0.16277543030510083
0.010400237212032641,0.0508379724114622
0.009886842805001359,-0.09752297191867115
0.009407891960071966,0.18071765437248932
0.008960834400384372,0.08559759110556484
0.008543368897903244,-0.1818112326458414
0.008153418095005093,0.06354322516338748
0.007789106723725022,0.06571248145956718
0.0074487427732984526,-0.04521353512185327
0.007130801237196916,0.1473332362753889
0.006833910138082471,0.04087305456170527
0.006556838586002005,0.10927124501809271
0.006298486674130594,-0.04378322243934188
0.0060578770594431645,-0.05872229521914672
0.00583414811452949,0.11435293342743726
0.005626548572848255,-0.05561522193305456
0.005434433624399274,0.058107949405644524
0.005257262453392572,0.03627821482783251
0.005094597245351199,0.1785536063525643
0.004946103729649523,-0.37371563025341226
0.004811553366398658,0.37834245577615533
0.004690827335774858,0.3744390917826859
0.004583922545690754,0.11793778375210454
0.004490959943052382,0.054656445029209515
0.004412195498429069,0.08372071317464248
0.004348034338548932,0.04322839415969121
0.004299048631810582,0.07474669109914016
0.004265999997097964,0.11085388208878365
0.004249867416356204,0.19517502456683478
0.004251881900975007,0.018648889766398058
0.004273569510300149,0.08614178180063588
0.004316804773619163,0.1171494193188809
0.004383877160263298,-0.03616568358729699
0.0044775740247896155,0.031753890266264226
0.0046012844929888075,-0.17363820197558774
0.0047591301437099245,0.03905627869737839
0.004956130213327294,-0.0572851253188376
0.005198411591403359,-0.01741667267232419
0.005493477355665465,-0.09522474830853657
0.005850552398762481,0.062219910467302506
0.006281031392831286,-0.051017004096391455
0.006799063752759248,0.07728153274378823
0.007422323635601468,0.02648153263467586
0.008173032223122705,0.3671878118269356
0.009079327435431099,-0.07903044872237383
0.010177117241833315,-0.10592742805840344
0.011512613820819634,-0.06835970749152491
0.013145838057769943,0.37246983443929155
0.015155525221126422,0.18541111514894182
0.017646082758714206,0.018430125762093137
0.02075759981855809,-0.1236337508146596
0.02468047078193482,0.011220222432117833
0.0296771216877245,0.14535963986090217
0.0361148882030904,0.06657833271752459
0.04451678336393997,0.07977902051854592
0.055641655214905696,0.29902055967467656
0.07061391513412296,0.023554628952359616
0.09113936299936058,0.0157786510788345
0.11987554746578225,0.33708395823062487
0.16108999281112904,-0.017714496997174534
0.22187781963381914,0.4060228376359686
0.3145205581418195,0.49717674558007724
0.46130848549460857,0.554918901862971
0.7050475903921418,0.5943689471169039
1.1337745379807043,1.159854707023594
1.9446258345973861,2.019987696487241
3.629677488589532,3.5766462421778766
5.565014492070173,5.3364861201451035
2.7945770969568438,3.0379459537598805
1.5532909300781117,1.573938026942181
0.9310447034384116,0.7487637428239241
0.5916098158815464,0.7164968101566285
0.3938221111566164,0.4739949430064379
0.2723051138619008,0.27008333978157273
0.1943319402137668,0.03469419560407849
0.1424495258107365,0.2307213895432207
0.10684821945668452,0.24264915644183094
0.0817644787881148,0.0719102712045506
0.06368109110727985,-0.017903919563579535
0.050380035795446795,0.2182765653611191
0.04042186836323416,-0.04410418785949908
0.03284849169984614,0.29924531017200323
0.027007711041098004,0.3903628723730143
0.02244656943944243,0.0848185843174275
0.018844767320608774,0.3445691592769138
0.015972107510789493,0.03643128320118626
0.013660709195592115,0.17145421278834627
0.01178651085074846,0.1513768490424195
0.010256738606300761,-0.25712193123691035
0.009001279573969127,0.08441460281450947
0.007966656875564327,0.07398326515113128
0.00711176685139483,0.18170698171239597
0.00640482860592141,0.02442029054305824
0.00582118037545717,-0.12179975374019109
0.0053416765865498175,-0.2936558487917341
0.004951518166896367,0.4246247916279108
0.004639401524242264,0.12283993150505462
0.004396907909287676,0.09250007953874874
0.004218080581046281,-0.06555914242923976
0.0040991562564412125,0.08335659367277604
0.00403843254734295,-0.0410922318829513
0.004036266666317405,0.18388165323763664
0.004095214659695864,-0.07408464515387597
0.004220337131984875,0.116403766898816
0.004419720048249096,0.22993919245492744
0.004705292695898557,0.11359879157057488
0.0050940775701428685,-0.1265407917948456
0.005610093485496365,0.24813732080797765
0.00628728047841865,0.2799150403529414
0.0071740739988267865,0.14006079190738244
0.008340726512548751,-0.12820802029027287
0.00989136079494195,-0.13579959138581119
0.011984473708759581,0.032135984928635813
0.014869154156209631,-0.0690527569142288
0.018951885637485344,-0.12743803610332388
0.02492606043457437,-0.10051129689827437
0.03403807964803156,0.11010643627184842
0.04867281067001517,0.19890458808994455
0.07375192593867196,0.03380582661021235
0.12042792526730015,-0.10969040191131688
0.21716815208633405,0.2638818191973742
0.44907324176594077,0.300624144614977
1.1338943623295497,1.1833619735133702
3.9434373137082583,3.825589516348974
1.501147128111655,1.350258716880391
0.6077610787095364,0.4663154244130445
0.3561558097893487,0.3450002027107491
0.2991398016797392,0.18516349776968571
0.33771737693655957,0.37627262295638414
0.4645862762288745,0.2965345404236595
0.7276271602922604,0.579614508580873
1.2652662092128388,1.3878359243769558
2.457509603196484,2.437072485684456
5.503034797968365,5.53816332830933
4.313360675747117,4.153741120160881
2.008978643911849,2.138914146921333
1.0605459888070838,0.9327718075708237
0.6141560398533797,0.5990110845570392
0.38296839270322625,0.2747292439010692
0.2549710345318131,0.38408244786589446
0.18147236143921133,0.28277698393127737
0.13992156870396788,-0.015278589899015538
0.12019561279631127,0.08924832500931104
0.11975697119706075,0.10593928303030474
0.14369860387608174,0.03372939561347832
0.21104505493963815,-0.1001349055753194
0.3783899372242991,0.5517191989625299
0.8333393660777899,0.7630870243834483
2.368880914765501,2.396126464203014
4.19719348530424,4.271138376579539
1.263524440038464,1.2349478481879261
0.5059507806469069,0.4987009747145004
0.24241661922970342,0.19267255261845104
0.13149729536336655,0.10858547825657135
0.07814961399750969,0.1687628932318595
0.04981654006584345,0.0028194295888031157
0.03356558824867321,0.16237538005475988
0.023652731393883564,-0.41523166196294764
0.017293208788793403,0.06872972204592367
0.013037944150335674,0.3807736490543041
0.010087455606782425,0.06980130668788859
0.007978362597797932,0.016446341962851295
0.006430519929394165,0.12530177484719654
0.005268258973161908,-0.040582836924930865
0.004377845242870917,0.025670902584061087
0.0036835341661148363,-0.059164200989651576
0.003133598809335832,0.2052337566269017
0.00269191127881068,0.042406155759028306
0.002332723142576339,-0.07259022152317458
0.002037344932158703,0.04552535934664307
0.0017919840327568065,-0.1679090376936134
0.0015863067394394567,0.05483229943200405
0.0014124632680004325,0.28116079555241513
0.001264414848223595,0.15224746084977833
0.001137461668028856,0.18537262717453284
0.0010279066942697579,-0.17437571090633502
9.328128991436946e-4,-0.0029278051520848776
8.49825657533394e-4,-0.003512425768576939
7.770412480586368e-4,0.16322125404693721
7.129083919925163e-4,0.0047595440690223175
6.561537536880956e-4,-0.2610321692880458
6.057250165303668e-4,0.13162743221141926
5.607469872459249e-4,0.07593636356951881
5.2048745414243e-4,0.19830877204144742
4.843304162826648e-4,0.08845106397544472
4.5175493197335045e-4,0.024251000118641106
4.223182868710038e-4,-0.04298813873220292
3.956425087193101e-4,0.003415908847650451
3.7140349416267223e-4,-0.20212842109281037
3.4932218864529497e-4,-0.019959196033505523
3.2915739078026205e-4,-0.12050199675221712
3.1069985017296014e-4,0.04797257997751811
2.9376740130892767e-4,0.15284593763093612
2.7820093206300977e-4,0.14624138019556984
2.6386102819588015e-4,-0.023222602684236395
2.5062516817820854e-4,0.10024270513302118
2.3838536824251892e-4,-0.18013751940048114
2.270461974952461e-4,-0.02057981376068613
2.165230985555315e-4,0.08265996516843566
2.0674096151773405e-4,-0.13382756889636574
1.976329088110649e-4,-0.08559118658484474
1.8913925632052612e-4,-0.028940749802511212
1.812066223719461e-4,0.046492834884348494
1.7378716120288612e-4,-0.1983993317037838
1.6683790159705922e-4,-0.12512392831489297
1.6032017465155584e-4,0.004080980032345065
1.5419911732863335e-4,-0.005681854856246887
1.4844324063852828e-4,-0.25858800693664424
1.4302405310223545e-4,-0.1692405199707688
1.379157316290014e-4,0.22996670847332956
1.330948331723802e-4,0.13632609786304523
1.2854004154891124e-4,0.36976181195319713
1.2423194465308816e-4,-0.10472240709155559
1.2015283801207224e-4,0.15032590037736335
1.1628655121838492e-4,0.04729943411754503
1.1261829427870116e-4,-0.047582576811460296
1.0913452133819873e-4,0.296743832841646
1.0582280959602202e-4,0.014715293401591955
1.0267175152919297e-4,-0.21717722298073158
9.967085879869886e-5,-0.07635317846515753
9.681047642987258e-5,0.16564608194625935
9.408170604564031e-5,0.047669256598330864
9.147633709078868e-5,0.22819933605802384
8.89867851222809e-5,-0.03182271501650375
8.660603635831865e-5,0.04174916292065849
8.43275977802161e-5,0.31847429137029687
8.214545216866413e-5,-0.12920954195292284
8.005401753165864e-5,-0.01851009518270901
7.804811044697819e-5,-0.3809220657330449
7.612291289906734e-5,-0.011249431903210757
7.427394223974631e-5,0.02476054310984038
7.24970239453655e-5,-0.17592387270872578
7.078826688073717e-5,-0.08625659002402238
6.914404081315835e-5,0.20377163834381942
6.756095594873331e-5,-0.024330643536400756
6.603584428855468e-5,-0.007774011199929971
6.456574262458017e-5,-0.004948732096680332
6.314787701465171e-5,0.13266105887508636
6.17796485933875e-5,0.014657146321208063
6.045862059093505e-5,-0.06957242674049886
5.918250644506195e-5,-0.05170750342291547
5.794915890400111e-5,0.12325462647611204
5.6756560028051694e-5,-0.17866708378450624
5.5602812007331357e-5,0.19910208274028615
5.4486128721426814e-5,0.06359299426068321
5.340482797411803e-5,0.1843649875802447
