69,68,90,123,163,140,155,140,129,86,84,129,89,75,76,61,52,44,37,43,52,76,77,76,76,72,76,123,148,163,219,211,144,148,88,75,62,54,44,29,29,28,37,68,91,155,116,107,99,80,107,77,115,140,92,98,91,76,69,69,55,36,34,37,52,60,61,68,72,75,89,95,110,140,203,203,190,163,194,205,140,85,70,75,75,72,53,52,38,43,55,75,99,91,80,76,61,65,60,52,75,84,88,123,77,88,90,93,89,60,35,44,52,61,52,36,43,43,75,87,98,116,88,139,169,129,103,197,187,125,99,98,85,60,37,28,43,44,44,44,44,62,90,87,60,61,76,87,129,187,209,148,139,110,92,89,68,52,38,44,43,43,43,37,29,44,61,61,44,44,60,76,84,110,169,148,148,221,190,90,92,80,54,43,61,77,76,60,44,43,32,38,53,69,60,53,65,90,139,144,140,148,116,160,116,75,52,38,36,28,37,48,44,36,37,44,44,48,37,38,53,91,125,125,155,180,140,98,110,133,186,140,98,123,98,93,70,54,53,37,36,28,27,27,35,75,140,160,148,98,103,186,190,129,90,75,55,49,54,38,52,52,37,44,49,48,54,75,61,123,169,187,129,84,68,99,76,53,44,44,43,32,28,32,29,37,69,68,87,125,155,203,169,135,197,186,155,179,148,148,87,62,62,55,55,32,27,27,29,44,76,139,155,155,180,92,99,125,139,95,129,93,61,44,38,29,21,21,27,21,21,34,60,110,84,140,133,103,68,90,96,88,65,44,29,29,21,28,29,28,22,32,35,38,36,29,29,21,62,163,123,98,135,103,116,95,125,90,75,65,62,61,61,61,43,29,28,28,44,28,21,28,44,65,155,140,135,148,98,133,93,112,93,72,38,32,28,29,43,28,22,21,21,29,22,21,34,44,88,123,98,90,76,169,186,123,89,76,43,28,17,28,29,37,29,21,14,20,20,21,29,43,84,88,103,129,112,129,125,115,80,60,21,21,21,29,28,37,44,29,28,20,20,14,36,80,144,197,209,115,89,75,77,70,44,28,28,44,36,34,35,43,54,38,28,20,14,21,87,180,187,190,148,88,107,90,75,52,38,29,28,21,37,43,37,21,17,14,21,75,148,194,200,163,190,110,107,91,72,53,37,32,29,28,28,35,29,20,20,20,21,29,91,160,107,99,95,115,187,140,92,70,55,49,29,38,48,52,92,84,77,140,125,169,192,180,116,107,148,115,108,84,60,44,29,22,27,35,44,61,61,34,43,29,29,54,76,139,129,129,160,179,140,86,60,61,68,38,43,37,49,35,27,29,52,52,43,29,29,22,44,77,144,139,107,103,115,91,52,34,49,75,75,52,37,37,29,29,44,28,29,36,32,37,37,37,37,44,61,44,76,129,155,116,139,133,108,90,110,92,86,55,36,43,52,44,36,32,36,38
69,69,72,86,144,148,160,148,148,148,115,144,144,87,76,60,29,36,55,52,43,36,29,21,43,49,53,76,110,144,192,212,190,197,140,135,90,88,75,53,75,76,61,72,69,61,75,84,75,84,90,116,91,91,140,103,103,76,75,60,44,44,75,76,53,44,60,61,68,70,55,52,60,99,163,197,203,190,179,194,160,139,90,87,76,55,44,44,55,69,65,55,53,52,48,43,44,53,44,76,115,115,96,107,75,75,76,108,90,75,52,52,48,32,36,37,60,60,52,44,48,55,54,80,107,186,163,169,140,133,160,98,75,54,43,43,53,48,65,55,75,70,60,53,53,55,70,85,108,92,133,93,76,95,89,125,93,76,76,65,44,44,44,48,43,32,49,43,38,49,43,44,72,95,169,125,115,144,112,116,135,115,144,186,148,139,93,52,43,35,37,43,43,44,43,35,65,125,160,140,194,192,203,205,163,123,103,125,110,87,61,60,43,37,35,38,37,37,29,43,60,72,77,65,55,61,87,135,133,155,192,139,129,180,180,76,43,35,37,29,28,21,21,28,44,72,86,88,84,75,88,180,221,194,192,155,116,148,99,62,49,44,52,60,60,44,43,38,44,92,186,144,98,44,70,75,88,96,76,69,48,21,21,21,22,49,69,55,60,61,76,107,169,187,179,144,139,205,179,194,135,89,76,69,52,48,37,54,75,68,69,69,75,75,55,80,93,163,179,163,160,135,75,55,28,21,21,28,28,28,29,38,60,84,84,90,98,76,43,60,77,135,110,96,75,88,84,76,75,36,27,29,34,21,14,13,13,13,54,107,85,110,123,110,103,133,140,155,187,155,139,84,62,49,37,28,34,37,29,28,14,14,21,75,115,135,140,133,163,140,148,194,203,163,148,140,93,140,93,44,21,21,28,29,27,20,21,29,75,44,85,95,107,108,108,116,163,139,140,84,76,77,70,29,20,21,22,29,43,48,48,38,55,86,108,75,77,125,187,192,190,144,80,76,72,60,32,36,28,14,20,10,0,21,43,92,116,133,169,84,108,133,160,179,115,112,88,95,76,48,29,29,37,27,21,14,14,38,107,103,144,163,135,76,69,96,98,92,84,44,53,52,28,34,32,34,28,28,27,48,129,148,192,179,192,140,186,163,144,99,76,62,69,29,22,14,14,21,27,28,34,32,85,116,129,84,87,140,190,190,140,88,62,53,53,55,62,49,44,65,70,76,69,91,139,99,112,103,116,112,163,123,76,54,49,43,61,54,32,21,22,27,20,29,52,44,65,108,116,163,180,180,139,187,116,76,92,87,95,88,54,43,48,37,32,44,49,35,36,44,60,87,95,194,115,139,76,48,37,69,76,135,108,88,76,70,60,44,37,37,43,37,37,43,35,32,38,52,80,89,148,129,99,108,197,200,169,179,180,163,140,84,61,53,68,70,70,69,65,84
65,53,55,84,148,187,155,148,200,169,169,190,194,140,91,60,32,44,53,52,36,28,29,28,35,49,55,95,144,139,144,179,139,179,194,190,140,140,140,88,96,88,76,76,62,54,61,75,70,76,115,115,110,115,92,112,180,148,108,92,84,75,84,76,55,52,44,44,48,55,44,44,65,95,140,203,203,148,169,187,116,140,139,148,88,75,43,60,55,55,52,43,36,43,43,49,38,38,43,84,112,148,96,110,76,80,98,116,123,92,84,61,55,61,68,60,52,44,43,44,52,61,52,69,99,140,129,107,103,115,115,129,103,76,75,80,93,110,93,69,54,53,52,44,68,75,69,85,95,76,108,90,88,112,91,140,107,107,99,62,48,55,80,61,49,32,38,37,35,48,44,69,90,129,112,98,116,160,140,160,160,187,212,203,163,135,76,36,28,21,27,34,34,29,28,29,75,123,144,115,129,123,163,200,169,160,197,187,92,75,75,37,29,44,43,36,21,28,35,55,55,52,48,35,34,44,75,179,163,200,190,98,133,160,148,75,44,36,36,28,21,21,28,48,60,62,70,61,61,49,55,125,211,163,192,155,112,99,88,69,52,44,43,44,37,29,29,28,38,88,139,192,103,49,99,103,160,186,140,88,49,36,54,60,44,43,52,48,44,28,52,75,140,187,163,144,140,203,205,163,125,76,75,89,88,85,65,76,70,44,44,55,55,37,48,65,98,169,179,180,99,108,95,72,29,21,29,37,34,34,28,29,48,86,108,87,84,72,53,84,139,129,90,90,92,89,75,77,61,32,29,28,22,22,13,20,28,48,91,89,112,96,76,75,76,99,115,133,160,163,129,84,76,70,55,32,29,28,28,21,13,14,27,76,91,140,140,98,187,160,187,212,186,186,200,163,95,187,96,44,37,28,36,36,28,32,43,52,61,77,84,88,86,87,140,190,197,169,140,86,87,89,75,43,28,28,27,32,29,22,28,28,37,77,75,88,88,116,163,197,155,108,86,96,89,61,49,48,29,14,20,10,0,27,53,112,186,144,144,125,140,148,179,190,123,144,144,91,68,34,29,32,28,21,12,13,21,29,80,84,86,107,129,69,96,123,187,116,107,87,110,62,37,38,29,28,21,29,27,65,91,96,187,123,169,190,160,169,129,108,76,76,70,44,52,44,32,29,27,28,38,70,139,194,155,85,123,148,194,221,155,107,75,70,75,54,44,53,52,44,44,49,60,88,125,76,148,139,140,135,163,144,112,84,84,110,95,77,52,60,44,35,37,54,44,37,76,110,163,148,180,186,135,148,148,129,133,108,115,103,70,44,44,36,35,43,35,28,34,29,52,76,84,90,108,80,48,35,60,76,90,133,140,144,125,103,86,61,60,43,53,62,53,44,37,38,44,61,92,115,123,99,95,129,219,200,205,205,212,140,110,85,60,61,62,53,44,38,44,68
44,37,60,93,155,190,194,197,180,140,144,179,190,148,72,53,72,60,54,44,43,22,21,28,32,54,72,115,140,140,148,140,148,140,163,140,140,110,144,133,84,61,69,69,62,48,44,44,53,76,80,99,148,135,86,107,160,160,160,123,85,86,75,60,36,28,28,32,37,37,36,37,65,76,123,194,163,179,140,129,129,135,163,163,110,98,76,76,61,37,44,52,52,37,36,29,32,53,60,87,99,169,115,99,76,108,107,110,108,98,123,77,96,92,80,54,43,44,37,44,52,65,61,75,112,144,180,180,140,148,129,139,133,110,129,186,190,112,69,44,53,49,44,44,69,61,49,54,75,123,123,98,93,84,88,148,140,144,96,88,92,84,65,37,29,27,36,37,36,29,35,55,76,86,85,76,75,75,86,155,192,155,148,160,148,99,68,27,20,29,28,21,28,28,28,68,93,86,84,77,75,75,103,209,163,197,192,123,148,129,69,28,43,43,29,21,13,21,60,52,44,38,35,28,29,37,52,99,148,139,144,98,90,139,144,99,69,44,37,43,54,75,85,76,55,44,37,49,60,53,75,98,140,96,140,135,110,75,76,69,70,60,44,28,21,10,13,21,35,86,140,190,112,84,129,148,140,192,205,103,60,76,76,65,49,55,52,48,34,21,53,92,133,107,110,129,144,186,148,163,140,99,116,123,125,139,87,69,44,44,43,38,29,35,28,44,76,123,144,148,108,115,103,72,53,38,32,37,28,27,27,37,49,68,44,44,44,43,53,77,116,89,75,87,88,77,62,60,34,27,29,32,38,29,21,28,43,72,115,103,88,107,98,88,89,115,62,86,148,140,140,88,62,68,68,34,44,44,36,28,21,22,43,90,129,123,112,110,140,179,209,187,125,187,203,140,125,163,98,52,44,37,36,37,34,32,37,35,75,90,75,76,70,76,107,133,179,144,179,77,75,103,70,37,28,29,28,28,27,28,29,36,76,76,75,76,84,163,190,200,125,98,115,99,75,61,43,29,27,14,20,17,22,21,69,96,139,90,80,91,99,140,190,200,95,108,112,88,53,38,35,28,21,20,0,14,20,32,76,84,72,84,116,135,160,160,148,135,99,108,116,75,52,37,29,20,14,20,28,90,133,110,116,107,179,140,160,187,140,107,90,75,76,65,52,43,35,29,43,55,76,87,125,133,112,110,115,180,203,231,187,144,103,112,76,38,34,49,36,37,32,29,55,75,115,77,140,112,144,160,192,212,197,179,163,135,125,87,60,34,44,48,60,69,60,69,86,99,91,89,93,85,88,99,123,96,88,103,129,133,69,43,34,44,49,29,28,29,35,44,61,70,72,75,84,54,60,44,76,107,107,148,129,112,140,107,103,76,69,44,55,44,29,28,28,37,48,69,88,99,87,69,62,93,192,194,190,192,192,133,116,86,75,75,55,44,38,37,44,70
28,28,62,96,148,169,125,112,110,123,140,160,133,75,69,84,95,75,53,43,28,12,21,27,37,69,80,87,110,116,125,110,107,148,179,129,140,110,190,125,76,52,49,48,44,37,32,35,44,80,92,95,115,116,90,88,89,187,186,84,75,88,65,44,29,34,43,32,28,17,21,34,69,76,107,116,129,160,160,155,148,186,190,148,108,69,75,61,52,55,60,44,34,29,27,28,34,43,76,91,98,148,123,86,70,80,96,140,123,112,92,86,96,92,76,44,34,43,36,44,52,55,44,61,116,144,163,160,140,140,155,180,192,194,200,155,148,112,69,52,44,43,34,34,35,28,29,43,72,139,77,93,108,75,77,90,103,129,95,115,95,98,62,29,28,29,37,37,21,21,44,55,55,55,55,38,44,43,69,125,135,169,203,155,115,80,68,49,35,29,20,21,44,49,48,70,75,65,52,49,44,55,88,186,194,203,197,155,139,123,86,55,52,29,29,21,22,60,75,61,43,37,43,36,43,37,44,70,133,163,160,112,93,155,180,186,135,108,96,123,144,107,84,55,54,43,43,53,49,70,72,123,123,77,112,123,77,65,86,75,52,37,27,14,13,13,21,29,48,75,89,92,84,80,116,169,148,169,155,75,44,70,61,72,52,37,44,29,21,34,68,133,144,112,112,125,148,140,129,187,155,112,135,129,148,99,75,48,43,37,43,44,38,43,43,60,88,108,155,107,135,98,96,76,72,44,28,28,36,34,44,52,38,36,29,29,29,38,48,44,77,75,70,98,77,60,76,75,55,68,61,44,48,44,36,29,34,61,72,76,76,77,76,75,93,93,70,110,160,129,92,95,69,62,62,52,60,61,38,29,28,29,75,84,70,70,61,68,70,88,123,103,88,116,192,148,144,92,107,76,60,43,32,29,36,43,49,34,75,60,44,55,55,75,70,95,112,140,203,89,76,125,88,70,60,37,28,28,27,27,28,60,87,65,65,43,52,115,187,155,112,155,129,76,85,53,43,34,28,14,20,27,28,29,61,75,60,60,43,48,93,133,190,203,110,84,115,84,53,43,32,20,21,20,10,10,21,35,54,37,35,43,54,115,163,133,139,160,123,96,155,69,43,34,28,21,13,12,22,60,76,89,84,80,135,144,179,180,148,139,77,103,92,75,61,44,34,36,37,53,68,76,62,61,69,69,68,75,169,219,192,169,140,148,80,55,37,29,28,28,32,52,70,76,92,103,123,88,98,155,211,224,211,209,160,144,112,76,49,43,53,44,44,55,49,72,93,103,76,55,69,65,96,110,197,209,129,179,163,129,86,75,72,65,36,29,34,43,49,60,61,69,75,76,61,36,28,29,75,93,169,190,148,133,155,90,88,91,76,60,44,35,35,35,49,49,52,55,61,77,87,70,60,80,139,169,148,163,135,163,192,125,86,76,76,84,85,87,72,61
32,53,76,70,61,65,55,52,75,76,133,133,98,76,60,49,76,77,61,35,17,14,22,44,54,60,52,37,48,44,49,52,43,69,125,88,125,123,144,84,88,61,52,37,28,29,49,55,44,49,37,29,54,77,90,163,212,186,148,77,88,139,89,53,53,49,37,21,21,22,34,62,85,86,95,76,61,65,86,92,125,125,116,125,133,75,61,92,75,54,34,37,28,37,65,49,53,49,43,44,60,75,69,60,72,76,107,160,186,148,116,133,116,88,70,65,55,53,35,32,38,44,44,75,88,93,93,95,80,70,84,169,194,186,160,187,125,99,84,68,55,44,28,27,21,32,49,55,44,38,44,49,53,43,60,96,140,75,103,96,89,108,62,75,88,68,36,34,61,61,52,61,44,37,32,27,28,34,49,88,140,187,209,186,203,169,160,123,129,112,140,155,76,69,72,61,38,28,21,36,36,61,77,139,125,133,148,160,186,155,187,148,107,108,140,85,70,70,53,60,44,37,44,37,37,43,55,72,76,129,139,133,107,139,219,221,155,123,95,140,139,99,65,55,55,53,48,60,53,48,75,89,76,103,135,89,61,112,148,96,61,54,29,29,32,48,70,76,61,49,44,43,37,52,103,76,52,108,60,29,43,76,54,48,29,21,17,20,21,36,75,112,129,96,92,96,133,103,190,212,203,133,125,108,77,75,48,43,27,28,28,29,27,28,28,32,80,99,76,80,135,140,192,155,98,76,60,75,88,69,53,35,29,29,29,22,27,36,44,44,75,75,75,99,76,92,125,186,140,107,76,60,60,75,61,38,52,60,49,43,43,44,48,53,76,75,92,110,116,84,110,112,96,75,75,76,75,75,61,60,75,85,87,53,43,49,44,34,44,76,112,91,75,112,186,93,93,72,99,116,77,52,43,29,32,49,37,28,21,29,43,28,21,21,60,92,80,115,180,75,112,186,187,123,84,68,43,54,54,44,43,44,29,28,36,36,60,123,160,112,98,125,76,108,148,88,92,80,52,53,93,65,28,29,34,37,36,21,20,22,43,76,99,155,116,84,139,108,70,54,29,13,13,20,21,28,37,27,32,29,28,28,32,75,99,98,115,129,112,133,107,61,38,35,21,21,29,36,44,44,55,44,44,54,90,129,125,148,91,103,84,92,95,69,44,28,28,48,70,69,44,37,27,28,38,29,27,44,116,135,169,107,140,125,98,75,44,43,52,86,75,61,60,54,54,53,52,60,76,95,187,209,194,211,155,90,76,76,76,75,69,44,53,69,61,68,60,55,61,60,68,76,108,180,180,194,139,91,163,169,129,84,75,52,62,87,72,84,75,75,54,38,43,43,44,60,49,53,69,90,139,116,140,108,93,87,129,180,107,69,77,76,76,88,75,44,48,44,43,61,75,44,32,69,160,197,144,148,160,163,194,155,123,123,125,86,135,77,61,38
69,75,76,70,60,52,61,52,68,76,115,87,90,75,52,60,76,133,98,52,28,34,76,70,49,43,44,37,43,52,43,34,28,54,107,103,123,123,96,62,84,62,70,70,88,80,65,38,28,38,32,21,48,72,77,148,187,163,135,76,112,200,129,86,75,55,43,43,68,43,69,77,80,75,61,53,53,61,76,92,155,133,125,110,89,68,55,93,86,86,69,65,76,88,85,60,55,60,70,62,60,68,55,38,49,75,110,192,169,144,115,103,116,110,76,76,68,53,55,60,68,76,75,75,85,75,75,75,65,84,89,169,192,148,160,144,99,129,95,76,69,38,21,21,44,69,53,38,35,52,60,53,49,44,69,99,135,84,129,112,93,155,140,179,192,133,90,140,110,69,43,52,38,28,29,28,29,29,55,87,135,123,139,135,192,200,179,179,211,209,163,140,88,53,55,44,28,21,27,29,29,55,76,96,123,110,133,135,169,194,190,116,144,144,110,115,110,76,48,60,37,37,37,28,29,52,68,75,75,76,76,80,76,110,203,224,148,108,91,108,92,77,69,55,44,43,29,37,44,52,75,85,89,96,75,69,89,144,187,139,108,96,75,85,76,75,69,53,44,37,43,38,29,38,88,52,48,69,36,28,36,112,75,49,28,17,14,29,43,69,76,69,65,75,69,62,69,72,135,205,197,148,205,144,90,86,54,32,21,20,21,21,14,20,14,49,90,96,61,91,135,129,115,76,92,116,140,169,107,84,44,28,27,22,20,21,29,29,29,29,70,80,76,103,99,95,144,186,194,110,60,61,116,123,72,44,43,37,32,29,21,22,21,34,88,95,108,107,89,107,98,99,144,76,129,116,86,107,103,75,65,76,75,60,44,43,32,35,38,70,95,85,95,144,133,85,93,88,91,108,76,88,85,61,61,69,28,22,21,35,29,27,21,21,54,96,93,112,155,90,169,200,91,98,135,77,53,75,69,37,44,44,37,52,49,44,60,87,148,129,85,99,77,129,197,160,148,116,108,90,144,76,34,37,29,27,20,27,20,17,22,68,75,115,103,76,108,129,89,75,54,22,29,43,28,32,27,21,22,27,27,28,32,75,96,99,96,98,115,107,86,75,75,88,52,52,72,55,52,35,34,29,28,49,87,95,107,93,95,75,75,91,76,85,87,75,76,112,76,54,36,21,29,35,38,48,37,72,139,140,155,91,123,148,140,92,65,55,70,93,72,70,72,69,52,28,34,44,70,89,163,203,187,192,187,76,70,95,163,148,110,98,96,87,53,44,38,35,37,43,53,61,115,192,205,192,148,133,116,92,88,86,77,76,93,99,76,60,49,44,28,22,37,44,29,36,61,68,69,76,95,98,84,75,75,84,169,194,116,88,96,123,148,89,37,28,37,37,35,34,32,28,48,95,139,107,75,69,93,139,192,139,112,115,125,112,107,70,34,22
70,75,61,61,60,43,54,75,76,90,140,140,91,112,75,75,129,148,133,60,43,76,95,61,48,44,44,38,34,34,28,27,21,43,76,93,99,89,65,75,135,169,140,140,160,110,69,48,37,44,43,38,60,76,87,123,116,95,93,93,123,219,200,144,96,99,76,84,75,65,75,75,68,52,44,38,48,61,86,89,84,76,76,76,61,62,92,140,139,108,116,86,96,84,69,55,49,68,69,52,52,48,37,32,32,61,89,123,112,116,107,133,144,125,107,139,140,112,112,89,76,85,77,75,68,55,60,55,52,80,140,179,139,90,80,90,92,139,180,144,129,84,54,75,76,69,44,35,29,43,43,37,43,38,68,103,110,76,88,95,148,169,200,211,212,190,163,194,95,44,44,44,44,28,27,21,28,43,55,76,92,86,86,125,205,200,180,140,186,203,148,140,75,49,27,20,13,21,35,28,21,44,62,69,70,52,44,69,95,169,186,200,200,155,96,92,115,110,60,43,52,43,35,48,61,60,53,55,55,44,52,55,75,90,125,211,190,129,108,99,96,90,75,52,37,29,28,28,38,60,61,62,61,60,48,49,89,148,211,197,140,99,80,84,87,76,61,38,28,27,37,37,35,55,76,54,70,54,28,21,76,148,123,108,75,76,84,88,84,69,69,48,60,55,48,44,49,61,85,163,203,194,186,148,92,99,69,43,21,20,28,20,20,28,43,62,61,61,52,68,76,86,86,88,133,133,203,197,148,87,38,21,14,14,20,28,28,21,21,32,53,44,44,55,70,98,186,160,160,61,53,107,110,95,53,43,21,21,21,20,14,20,17,28,75,133,125,144,116,129,96,89,160,108,169,140,107,116,125,61,53,35,37,32,21,21,13,28,48,70,72,75,133,139,93,76,108,129,98,116,140,116,103,87,84,62,29,28,22,29,21,21,21,27,37,103,125,88,95,107,140,93,115,187,155,76,37,70,75,43,48,44,29,28,29,34,65,125,140,108,123,93,86,76,110,180,194,148,107,103,108,54,21,28,37,21,13,20,20,14,28,76,90,95,76,65,103,87,70,69,34,32,55,76,29,14,12,21,21,22,14,20,36,44,88,85,91,110,107,129,160,160,148,135,116,93,52,37,34,35,29,38,37,54,77,98,112,110,92,54,92,108,93,99,107,91,139,103,52,28,22,27,36,29,29,37,37,75,140,186,144,93,133,209,197,135,107,99,123,107,75,44,52,44,37,32,28,52,75,90,148,133,125,86,75,86,98,110,148,169,200,192,135,75,48,36,32,28,34,38,44,75,125,133,108,88,89,116,155,190,125,112,110,116,107,112,75,37,29,21,27,29,28,27,21,28,49,62,65,53,49,61,44,44,43,61,108,144,75,37,75,133,135,75,44,35,38,43,28,27,28,28,43,75,75,55,44,54,88,110,99,103,180,115,77,125,112,70,37,27
54,38,34,28,37,44,60,70,80,108,92,75,60,69,44,75,96,103,76,70,86,133,87,55,38,27,27,28,21,14,13,13,21,44,76,91,91,108,116,160,144,160,179,221,144,91,65,32,27,28,29,44,62,69,53,36,32,27,21,22,76,169,179,133,148,148,135,140,93,75,53,43,29,27,29,55,76,69,55,44,34,29,29,29,28,60,144,186,190,179,148,92,76,70,55,53,65,60,43,43,28,27,37,48,75,69,55,69,60,54,61,72,95,163,155,192,155,144,148,169,107,69,54,36,35,32,44,60,55,75,76,75,55,32,29,28,34,76,179,190,180,179,133,139,92,61,49,44,38,27,20,17,21,36,44,44,49,36,49,90,139,179,179,209,219,163,112,148,92,75,55,44,29,27,27,54,75,68,44,37,43,38,43,80,190,205,186,135,169,140,192,192,98,60,37,28,37,32,27,29,48,36,32,28,22,21,21,37,54,123,187,205,192,112,110,179,200,219,155,155,99,86,84,84,75,62,65,70,76,77,70,49,65,75,115,91,140,112,133,110,133,125,98,87,75,32,44,76,62,60,60,44,29,37,53,61,103,192,194,133,123,84,91,107,115,75,44,37,28,29,34,28,44,55,60,60,49,37,28,21,55,148,163,133,88,69,76,75,55,43,34,27,21,27,27,21,35,76,112,148,148,129,133,85,76,140,112,88,115,123,98,86,44,43,48,60,69,61,68,61,55,76,85,148,169,87,108,86,95,90,55,37,22,21,27,20,21,37,43,37,28,21,21,27,29,61,125,192,89,69,76,84,75,75,34,20,20,27,27,17,21,17,28,43,75,62,70,61,55,53,60,123,93,139,125,96,108,88,76,54,32,28,21,0,20,32,35,29,37,29,29,44,49,53,37,53,29,75,98,163,179,116,140,125,84,34,21,21,28,27,17,20,13,29,65,72,55,43,43,76,115,85,88,144,87,75,88,75,52,36,21,14,13,13,27,44,60,53,49,43,36,29,43,112,197,194,135,76,52,76,86,38,27,28,21,14,12,0,0,0,28,76,140,129,108,99,89,77,69,34,52,84,107,115,44,21,21,17,14,14,21,34,28,21,28,29,28,32,69,179,194,125,197,148,129,76,43,21,20,20,21,27,35,53,48,43,52,38,29,53,91,115,110,160,98,115,123,91,69,43,44,29,21,14,21,35,52,65,75,54,37,53,76,203,200,148,133,129,133,80,53,32,21,27,28,21,28,53,65,52,48,60,70,65,44,80,135,160,140,129,144,163,140,75,43,44,29,28,29,44,75,76,85,60,53,37,43,44,86,112,96,98,125,148,129,169,96,75,75,62,38,21,17,34,62,61,61,70,68,43,44,37,28,21,28,43,80,86,76,75,95,92,75,92,88,55,27,21,21,21,28,44,48,43,29,37,49,65,92,110,86,123,107,148,135,144,186,190,148,140
86,75,61,52,34,35,36,55,75,75,49,43,29,29,38,76,98,88,84,91,125,108,75,61,54,52,35,27,17,21,21,35,34,43,48,43,55,75,148,169,123,186,205,209,148,93,61,48,44,70,72,68,52,36,29,22,22,21,22,21,70,190,192,148,140,160,144,163,99,76,62,69,62,62,69,70,60,44,37,32,29,29,28,21,32,70,129,163,187,144,93,88,75,112,115,88,69,52,28,21,17,28,43,49,69,44,44,48,37,29,29,43,60,116,148,194,194,148,186,190,115,75,43,34,32,34,36,44,69,61,43,37,27,17,27,28,27,86,180,139,129,135,103,163,140,96,60,34,28,27,27,29,38,49,52,43,37,35,44,75,139,160,205,190,140,95,98,103,186,115,89,69,88,107,95,76,69,44,36,28,28,35,53,99,179,219,169,112,180,155,135,200,110,75,86,76,60,37,37,37,37,28,29,28,27,21,34,53,65,112,169,190,148,112,110,180,212,231,194,135,125,115,96,80,75,70,69,62,68,55,38,37,55,76,107,91,99,107,112,88,88,107,95,108,65,68,90,77,65,65,55,43,36,44,52,75,115,169,180,116,115,75,96,98,135,123,91,85,75,65,60,48,53,52,43,29,20,13,12,10,28,116,148,116,86,88,80,89,61,37,21,20,20,21,21,29,44,75,95,88,76,84,76,80,84,98,89,96,200,135,133,98,70,68,53,43,29,37,44,28,44,84,98,133,144,90,89,90,115,148,133,75,52,44,48,29,44,52,43,21,21,20,27,32,29,55,107,148,98,76,76,69,96,62,28,22,28,28,27,20,14,21,32,52,60,48,37,32,44,62,76,110,125,163,99,70,70,69,84,53,48,29,20,28,60,75,54,37,43,44,35,44,44,29,29,32,35,61,110,135,190,90,133,148,110,36,28,29,28,20,13,13,21,43,37,37,29,32,29,43,53,55,75,186,84,88,76,93,60,28,27,21,37,55,49,37,43,43,28,27,28,28,35,91,139,155,140,68,69,99,76,52,29,21,13,0,0,0,13,34,54,70,61,44,52,76,107,91,44,52,88,98,110,88,36,20,13,0,17,28,38,29,22,21,21,28,32,29,44,99,116,107,205,133,116,92,75,44,29,34,28,44,35,28,28,34,32,43,34,35,60,99,96,155,76,76,88,108,84,62,49,20,14,22,36,52,44,43,27,21,21,36,76,200,192,140,112,87,88,76,38,34,22,21,20,29,35,35,28,34,29,48,53,37,21,44,96,116,98,80,116,129,155,88,89,76,48,55,65,75,76,75,55,28,29,29,27,44,76,84,87,85,99,180,192,209,200,139,107,76,37,29,55,76,68,69,68,52,38,29,21,21,21,22,27,37,75,75,91,86,95,110,107,144,87,60,29,29,32,32,35,54,37,28,34,44,53,70,89,123,133,133,115,103,107,112,187,187,192,197
